cluster,avg_spam,x,y,urls,non_alphanumeric_punctuation_coefficient,email_in_name,contains_sexual_word,capital_coefficient,email_length,whitespace_coefficient,contains_currency
0,1.0,0.055458181873787926,-0.45897178471955724,0.0,0.009082239898454391,0.0,0.0,0.16022285770744102,0.00032534895700949107,0.0014937827926344422,1.0
0,1.0,-0.057888848734724996,-0.5005968490964698,0.0,0.008983271864051746,0.624084595959596,0.0,0.3389340858039039,0.00014217396923871635,0.001527441293643529,1.0
0,0.9159663865546218,-0.006725797786529597,-0.48067523008763735,0.0,0.009136300472459658,0.34425063731786437,0.0,0.11406195139816654,0.00045185169606396837,0.0016095219296603978,1.0
0,0.8970588235294118,-0.004898478865209666,-0.479502997989008,0.0,0.009132172619834138,0.3358638910109498,0.0,0.052137331910152136,0.0007752812664656754,0.0014831841122113863,1.0
0,0.9824561403508771,0.009862984502612804,-0.4754478447587319,0.0,0.009071669641311038,0.2496924128503076,0.0,0.1913553096349134,0.00021169773419725215,0.0015271340497309052,1.0
0,1.0,-0.015869860582494177,-0.4853819219213152,0.0,0.009037452232447995,0.3892778517778517,0.0,0.291158703895225,0.00011367226615384195,0.0015237888947271041,1.0
0,0.8518518518518519,-0.10107404758596172,-0.5150668643088767,0.0,0.009055792634546086,0.8581574803797026,0.0,0.23317174605435773,0.0007026739179597424,0.0015965597329861997,1.0
0,0.9493670886075949,-0.03549587298020812,-0.4915395517387656,0.0,0.009106125645785114,0.5000885190758608,0.0,0.19798180033575072,0.00026119515274862916,0.0016641086803488457,1.0
0,0.525,-0.09061137410963338,-0.5098433821115144,0.0,0.009128273352484183,0.8084777284119389,0.0,0.05245918087692716,0.0007521169429854437,0.0015070310377891226,1.0
0,0.0,-0.12975996371323467,-0.5286165498885315,0.0,0.012092266362600156,1.0,0.0,0.6077795085268078,0.0006160872000344132,0.004431610994084136,1.0
0,0.5806451612903226,-0.12265063757421696,-0.5287299065940727,0.0,0.010463175417731027,0.9356246799795187,0.0,0.9557362108128428,0.0005293147108553904,0.0025776838568901516,1.0
0,0.9134615384615384,-0.02390107099141381,-0.4861877831979912,0.0,0.009171297077273648,0.44039598222290527,0.0,0.045693248564655814,0.0005704433001834635,0.0015066209886673463,1.0
0,1.0,0.019090966295503664,-0.4708766096589226,0.0,0.009142095305001728,0.2047903275176002,0.0,0.031234363157103984,0.0010637945602166644,0.0014615210332288697,1.0
0,0.9285714285714286,0.031800322740470954,-0.466851606762255,0.0,0.009067181463995808,0.12859144823430532,0.0,0.09236089950304413,0.0007483296936573079,0.001443304505662712,1.0
0,1.0,0.031320841011037714,-0.46886503998065826,0.0,0.00885548637884567,0.12606421356421352,0.0,0.3141684953111464,4.017224662999835e-05,0.0014094625036907749,1.0
